84
82
82
82
82
78
78
78
82
82
82
83
83
86
88
84
84
84
83
83
92
81
81
81
81
81
85
87
90
91
89
88
88
88
85
82
82
82
82
82
83
83
84
86
87
85
91
81
79
81
80
83
84
84
90
84
84
84
88
83
83
83
88
89
90
92
93
90
87
85
85
87
92
91
90
91
89
90
89
88
85
82
87
82
84
84
78
78
78
84
84
87
82
79
79
80
77
71
61
55
52
50
52
50
51
53
62
73
80
91
93
95
95
95
94
93
88
83
77
77
77
83
86
95
95
97
99
97
96
93
85
78
76
76
74
74
74
79
81
82
83
84
84
87
86
81
81
81
84
87
82
82
82
86
87
93
93
92
92
91
88
88
84
84
83
78
78
77
78
77
78
80
80
84
84
81
79
75
72
72
71
69
67
64
64
63
63
63
63
63
63
63
68
77
79
88
95
95
94
94
94
94
95
95
95
95
94
83
78
75
75
84
75
75
66
61
57
55
53
55
54
55
55
57
65
60
56
56
56
60
64
67
70
72
78
95
95
97
99
99
98
96
99
96
95
89
89
80
74
89
74
78
84
94
99
99
97
86
80
80
80
88
81
82
83
84
91
94
88
85
81
80
81
79
79
79
85
85
85
86
82
80
77
75
81
75
79
80
81
86
88
94
96
93
83
68
61
61
61
69
71
71
71
87
92
93
94
94
96
95
94
94
93
92
91
91
91
83
81
78
76
78
76
82
82
82
82
82
82
82
84
87
83
83
82
80
80
81
81
80
80
80
87
88
88
88
88
88
88
87
86
78
78
80
78
78
78
81
82
82
81
81
81
81
83
83
83
85
84
83
83
82
82
82
83
83
81
80
80
79
79
79
83
85
80
80
79
81
79
81
81
80
79
79
85
82
85
87
85
81
81
81
86
88
98
90
90
90
90
86
86
84
84
86
83
83
81
80
79
77
77
77
83
81
77
77
77
79
79
80
83
83
83
83
84
86
84
64
64
64
68
73
84
87
93
95
92
81
62
56
68
56
59
64
64
64
68
69
70
75
83
84
86
91
88
90
87
93
88
91
91
90
88
86
83
83
79
79
79
84
87
91
83
76
70
68
64
62
60
63
60
61
60
59
59
59
59
